region_id,region,state_or_province,city,postal_code,total_revenue,total_customers,revenue_per_customer,total_orders,order_value,return_rate,avg_order_value
1014,East,Pennsylvania,Reading,19601,372.59,1,372.59,2,,0.0,186.3
1015,East,Pennsylvania,Scranton,18504,2199.51,1,2199.51,3,,0.0,733.17
1016,East,Pennsylvania,Sharon,16146,13542.7,1,13542.7,5,,0.0,2708.54
1017,East,Pennsylvania,State College,16801,726.08,1,726.08,4,,0.0,181.52
1018,East,Pennsylvania,Upper Saint Clair,15241,4165.01,2,2082.51,4,,0.0,1041.25
1019,East,Pennsylvania,West Mifflin,15122,9877.26,2,4938.63,5,,0.0,1975.45
1020,East,Pennsylvania,Wilkes Barre,18705,7523.79,2,3761.9,4,,0.0,1880.95
1021,East,Pennsylvania,Wilkinsburg,15221,1303.5,1,1303.5,3,,0.0,434.5
1022,East,Pennsylvania,Willow Grove,19090,4466.11,1,4466.11,2,,0.0,2233.06
1023,East,Pennsylvania,York,17403,999.33,2,499.67,5,,0.0,199.87
1024,East,Rhode Island,Barrington,2806,7632.9,1,7632.9,1,,0.0,7632.9
1025,East,Rhode Island,Central Falls,2863,408.66,1,408.66,1,,0.0,408.66
1026,East,Rhode Island,Coventry,2816,1481.64,1,1481.64,1,,0.0,1481.64
1027,East,Rhode Island,Cranston,2907,84.32,1,84.32,1,,0.0,84.32
1028,East,Rhode Island,Cranston,2910,1870.38,1,1870.38,1,,0.0,1870.38
1029,East,Rhode Island,Cranston,2920,545.88,1,545.88,1,,0.0,545.88
1030,East,Rhode Island,Cumberland,2864,577.86,1,577.86,1,,0.0,577.86
1031,East,Rhode Island,East Providence,2914,518.58,1,518.58,1,,0.0,518.58
1032,East,Rhode Island,Middletown,2840,655.92,1,655.92,1,,0.0,655.92
1033,East,Rhode Island,Newport,2840,50.72,1,50.72,1,,0.0,50.72
1034,East,Rhode Island,North Kingstown,2852,579.95,1,579.95,1,,0.0,579.95
1035,East,Rhode Island,Pawtucket,2861,65.36,1,65.36,1,,0.0,65.36
1036,East,Rhode Island,Providence,2908,345.72,1,345.72,1,,0.0,345.72
1037,East,Rhode Island,Smithfield,2917,2056.12,1,2056.12,1,,0.0,2056.12
1038,East,Rhode Island,Tiverton,2878,10.74,1,10.74,1,,0.0,10.74
1039,East,Rhode Island,Warwick,2886,783.6,1,783.6,1,,0.0,783.6
1040,East,Rhode Island,Westerly,2808,1159.13,1,1159.13,1,,0.0,1159.13
1041,East,Rhode Island,Westerly,2891,282.61,1,282.61,1,,0.0,282.61
1042,East,Rhode Island,Woonsocket,2895,93.71,2,46.86,2,,0.0,46.86
1043,East,Vermont,Bennington,5201,8481.96,9,942.44,10,,0.0,848.2
1044,East,Vermont,Burlington,5401,12829.67,10,1282.97,12,,0.0,1069.14
1045,East,Vermont,Colchester,5439,2191.34,8,273.92,8,,0.0,273.92
1046,East,Vermont,Essex Junction,5451,8841.63,10,884.16,10,,0.0,884.16
1047,East,Vermont,Rutland,5701,2579.77,9,286.64,10,,0.0,257.98
1048,East,Vermont,South Burlington,5403,4319.78,11,392.71,11,,0.0,392.71
1049,East,West Virginia,Beckley,25801,1523.49,1,1523.49,2,,0.0,761.75
1050,East,West Virginia,Charleston,25314,4595.76,2,2297.88,4,,0.0,1148.94
1051,East,West Virginia,Clarksburg,26301,2088.39,1,2088.39,3,,0.0,696.13
1052,East,West Virginia,Fairmont,26554,1922.28,1,1922.28,5,,0.0,384.46
1053,East,West Virginia,Huntington,25705,7651.76,1,7651.76,3,,0.0,2550.59
1054,East,West Virginia,Morgantown,26501,16568.94,2,8284.47,5,,0.0,3313.79
1055,East,West Virginia,Parkersburg,26101,2201.96,1,2201.96,4,,0.0,550.49
1056,East,West Virginia,Wheeling,26003,2945.24,1,2945.24,3,,0.0,981.75
1057,South,Alabama,Auburn,36830,12911.09,1,12911.09,4,,0.0,3227.77
1058,South,Alabama,Bessemer,35020,1121.79,2,560.9,6,,0.0,186.97
1059,South,Alabama,Birmingham,35211,9986.61,1,9986.61,5,,0.0,1997.32
1060,South,Alabama,Decatur,35601,2980.68,1,2980.68,5,,0.0,596.14
1061,South,Alabama,Enterprise,36330,3890.31,2,1945.16,4,,0.0,972.58
1062,South,Alabama,Florence,35630,6278.07,1,6278.07,5,,0.0,1255.61
1063,South,Alabama,Gadsden,35904,1302.69,1,1302.69,4,,0.0,325.67
1064,South,Alabama,Homewood,35209,21222.92,1,21222.92,5,,0.0,4244.58
1065,South,Alabama,Hoover,35244,3412.82,1,3412.82,3,,0.0,1137.61
1066,South,Alabama,Huntsville,35810,949.52,1,949.52,4,,0.0,237.38
1067,South,Alabama,Madison,35756,22957.54,1,22957.54,6,,0.0,3826.26
1068,South,Alabama,Mobile,36608,8200.58,2,4100.29,6,,0.0,1366.76
1069,South,Alabama,Montgomery,36116,4422.87,2,2211.44,4,,0.0,1105.72
1070,South,Alabama,Northport,35473,885.88,1,885.88,3,,0.0,295.29
1071,South,Alabama,Opelika,36801,5333.52,1,5333.52,3,,0.0,1777.84
1072,South,Alabama,Oxford,36203,3524.45,1,3524.45,4,,0.0,881.11
1073,South,Alabama,Phenix City,36869,1992.83,1,1992.83,8,,0.0,249.1
1074,South,Alabama,Prattville,36067,2552.97,1,2552.97,3,,0.0,850.99
1075,South,Alabama,Selma,36701,966.57,1,966.57,4,,0.0,241.64
1076,South,Alabama,Talladega,35160,5278.2,1,5278.2,1,,0.0,5278.2
1077,South,Alabama,Tuscaloosa,35401,2289.12,2,1144.56,3,,0.0,763.04
1078,South,Alabama,Vestavia Hills,35216,2808.01,1,2808.01,3,,0.0,936.0
1079,South,Arkansas,Bella Vista,72714,1548.09,1,1548.09,5,,0.0,309.62
1080,South,Arkansas,Benton,72015,5077.79,3,1692.6,5,,0.0,1015.56
1081,South,Arkansas,Bentonville,72712,501.58,1,501.58,2,,0.0,250.79
1082,South,Arkansas,Bryant,72022,897.63,1,897.63,5,,0.0,179.53
1083,South,Arkansas,Cabot,72023,344.17,1,344.17,1,,0.0,344.17
1084,South,Arkansas,Conway,72032,3655.1,1,3655.1,4,,0.0,913.78
1085,South,Arkansas,Fayetteville,72701,26669.03,2,13334.52,5,,0.0,5333.81
1086,South,Arkansas,Fort Smith,72903,548.06,1,548.06,3,,0.0,182.69
1087,South,Arkansas,Hot Springs,71901,3265.04,2,1632.52,5,,0.0,653.01
1088,South,Arkansas,Jonesboro,72401,3898.78,1,3898.78,4,,0.0,974.7
1089,South,Arkansas,Little Rock,72209,2110.71,2,1055.36,5,,0.0,422.14
1090,South,Arkansas,North Little Rock,72113,1560.63,1,1560.63,4,,0.0,390.16
1091,South,Arkansas,Paragould,72450,1036.69,1,1036.69,6,,0.0,172.78
1092,South,Arkansas,Pine Bluff,71603,2284.82,2,1142.41,5,,0.0,456.96
1093,South,Arkansas,Rogers,72756,4870.71,3,1623.57,6,,0.0,811.79
1094,South,Arkansas,Russellville,72801,4661.86,2,2330.93,4,,0.0,1165.47
1095,South,Arkansas,Searcy,72143,15639.2,2,7819.6,6,,0.0,2606.53
1096,South,Arkansas,Sherwood,72116,6086.31,1,6086.31,5,,0.0,1217.26
1097,South,Arkansas,Springdale,72762,11.58,1,11.58,2,,0.0,5.79
1098,South,Arkansas,Texarkana,71854,3942.47,2,1971.24,5,,0.0,788.49
1099,South,Arkansas,Van Buren,72956,2051.55,3,683.85,5,,0.0,410.31
1100,South,Arkansas,West Memphis,72301,3652.37,1,3652.37,5,,0.0,730.47
1101,South,Florida,Altamonte Springs,32701,7018.67,2,3509.34,3,,0.0,2339.56
1102,South,Florida,Apopka,32712,3365.68,1,3365.68,5,,0.0,673.14
1103,South,Florida,Belle Glade,33430,4983.73,2,2491.87,4,,0.0,1245.93
1104,South,Florida,Boca Raton,33433,453.36,1,453.36,3,,0.0,151.12
1105,South,Florida,Boynton Beach,33437,1090.33,1,1090.33,2,,0.0,545.17
1106,South,Florida,Bradenton,34210,399.23,2,199.62,5,,0.0,79.85
1107,South,Florida,Brandon,33511,1346.36,1,1346.36,3,,0.0,448.79
1108,South,Florida,Carol City,33055,4508.54,1,4508.54,3,,0.0,1502.85
1109,South,Florida,Casselberry,32707,368.67,1,368.67,4,,0.0,92.17
1110,South,Florida,Coconut Creek,33063,8881.91,2,4440.96,5,,0.0,1776.38
1111,South,Florida,Coral Gables,33134,2550.82,2,1275.41,3,,0.0,850.27
1112,South,Florida,Coral Springs,33065,6003.96,2,3001.98,5,,0.0,1200.79
1113,South,Florida,Davie,33314,373.91,1,373.91,3,,0.0,124.64
1114,South,Florida,Daytona Beach,32114,5535.04,1,5535.04,2,,0.0,2767.52
1115,South,Florida,Deerfield Beach,33441,1501.37,1,1501.37,2,,0.0,750.69
1116,South,Florida,Deland,32720,3718.22,2,1859.11,5,,0.0,743.64
1117,South,Florida,Delray Beach,33445,5412.41,2,2706.21,3,,0.0,1804.14
1118,South,Florida,Deltona,32725,819.23,1,819.23,3,,0.0,273.08
1119,South,Florida,Dunedin,34698,10269.12,2,5134.56,6,,0.0,1711.52
1120,South,Florida,Fort Lauderdale,33311,4576.91,2,2288.46,5,,0.0,915.38
1121,South,Florida,Fort Myers,33917,1974.38,1,1974.38,3,,0.0,658.13
1122,South,Florida,Fort Pierce,34982,3966.33,1,3966.33,4,,0.0,991.58
1123,South,Florida,Fruit Cove,32259,7196.33,2,3598.17,5,,0.0,1439.27
1124,South,Florida,Gainesville,32601,18100.32,1,18100.32,6,,0.0,3016.72
1125,South,Florida,Hialeah,33012,4772.07,2,2386.04,5,,0.0,954.41
1126,South,Florida,Hollywood,33021,2148.12,2,1074.06,5,,0.0,429.62
1127,South,Florida,Homestead,33030,3256.43,1,3256.43,2,,0.0,1628.22
1128,South,Florida,Immokalee,34142,1834.04,1,1834.04,3,,0.0,611.35
1129,South,Florida,Jacksonville,32216,3526.11,2,1763.06,5,,0.0,705.22
1130,South,Florida,Jupiter,33458,2036.24,2,1018.12,5,,0.0,407.25
1131,South,Florida,Kendall,33156,2318.9,1,2318.9,4,,0.0,579.73
1132,South,Florida,Kissimmee,34741,7672.48,2,3836.24,5,,0.0,1534.5
1133,South,Florida,Lake Worth,33461,2408.71,1,2408.71,5,,0.0,481.74
1134,South,Florida,Lakeland,33801,1638.38,2,819.19,3,,0.0,546.13
1135,South,Florida,Land O Lakes,34639,5937.4,2,2968.7,6,,0.0,989.57
1136,South,Florida,Lehigh Acres,33971,1894.54,1,1894.54,4,,0.0,473.64
1137,South,Florida,Margate,33063,20936.73,1,20936.73,3,,0.0,6978.91
1138,South,Florida,Melbourne,32935,689.26,1,689.26,1,,0.0,689.26
1139,South,Florida,Merritt Island,32953,2310.72,1,2310.72,5,,0.0,462.14
1140,South,Florida,Miami,33132,67212.46,2,33606.23,9,,22.22,7468.05
1141,South,Florida,Miami,33142,1599.07,1,1599.07,6,,0.0,266.51
1142,South,Florida,Miami,33178,50299.23,1,50299.23,4,,0.0,12574.81
1143,South,Florida,Miami,33180,2803.33,1,2803.33,3,,0.0,934.44
1144,South,Florida,Miami,33181,24361.06,1,24361.06,5,,0.0,4872.21
1145,South,Florida,Miami,33916,38500.88,1,38500.88,12,,8.33,3208.41
1146,South,Florida,Miramar,33023,3759.7,1,3759.7,5,,0.0,751.94
1147,South,Florida,New Smyrna Beach,32168,136.55,1,136.55,2,,0.0,68.28
1148,South,Florida,North Miami,33161,920.8,2,460.4,3,,0.0,306.93
1149,South,Florida,North Miami Beach,33160,7301.21,2,3650.61,7,,0.0,1043.03
1150,South,Florida,North Port,34287,4260.35,2,2130.18,4,,0.0,1065.09
1151,South,Florida,Oakland Park,33334,1272.36,2,636.18,7,,0.0,181.77
1152,South,Florida,Ocoee,34761,1288.53,2,644.27,3,,0.0,429.51
1153,South,Florida,Orlando,32839,8700.07,2,4350.04,5,,0.0,1740.01
1154,South,Florida,Ormond Beach,32174,2375.9,2,1187.95,7,,0.0,339.41
1155,South,Florida,Oviedo,32765,2717.73,1,2717.73,4,,0.0,679.43
1156,South,Florida,Palm Bay,32905,4119.27,1,4119.27,5,,0.0,823.85
1157,South,Florida,Palm Beach Gardens,33403,4059.97,3,1353.32,7,,0.0,580.0
1158,South,Florida,Palm Coast,32137,9124.07,3,3041.36,7,,0.0,1303.44
1159,South,Florida,Palm Harbor,34683,98.6,1,98.6,1,,0.0,98.6
1160,South,Florida,Panama City,32404,2799.02,2,1399.51,4,,0.0,699.76
1161,South,Florida,Pembroke Pines,33024,3125.14,1,3125.14,5,,0.0,625.03
1162,South,Florida,Pensacola,32503,706.24,1,706.24,5,,0.0,141.25
1163,South,Florida,Pine Hills,32808,5997.61,1,5997.61,2,,0.0,2998.81
1164,South,Florida,Plant City,33566,12182.14,2,6091.07,4,,0.0,3045.54
1165,South,Florida,Plantation,33317,1000.64,1,1000.64,3,,0.0,333.55
1166,South,Florida,Poinciana,34759,1446.67,3,482.22,7,,0.0,206.67
1167,South,Florida,Pompano Beach,33068,501.45,1,501.45,1,,0.0,501.45
1168,South,Florida,Ponte Vedra Beach,32004,4869.44,1,4869.44,4,,0.0,1217.36
1169,South,Florida,Port Charlotte,33952,2472.92,2,1236.46,6,,0.0,412.15
1170,South,Florida,Port Orange,32127,370.59,1,370.59,3,,0.0,123.53
1171,South,Florida,Port Saint Lucie,34952,1657.35,2,828.68,3,,0.0,552.45
1172,South,Florida,Riverview,33569,656.26,1,656.26,5,,0.0,131.25
1173,South,Florida,Riviera Beach,33404,5180.73,1,5180.73,3,,0.0,1726.91
1174,South,Florida,Royal Palm Beach,33411,4734.09,2,2367.05,5,,0.0,946.82
1175,South,Florida,Saint Cloud,34769,290.22,2,145.11,3,,0.0,96.74
1176,South,Florida,Saint Petersburg,33710,3947.13,1,3947.13,6,,0.0,657.86
1177,South,Florida,Sanford,32771,5475.75,1,5475.75,5,,0.0,1095.15
1178,South,Florida,Sarasota,34239,6208.29,3,2069.43,9,,0.0,689.81
1179,South,Florida,Seminole,33772,926.71,1,926.71,5,,0.0,185.34
1180,South,Florida,Spring Hill,34609,831.63,2,415.82,3,,0.0,277.21
1181,South,Florida,Sunrise,33322,449.79,1,449.79,3,,0.0,149.93
1182,South,Florida,Tallahassee,32303,2491.0,2,1245.5,3,,0.0,830.33
1183,South,Florida,Tamarac,33319,489.75,2,244.88,3,,0.0,163.25
1184,South,Florida,Tampa,33614,999.71,1,999.71,4,,0.0,249.93
1185,South,Florida,Titusville,32780,2225.15,2,1112.58,4,,0.0,556.29
1186,South,Florida,West Palm Beach,33407,212.02,1,212.02,2,,0.0,106.01
1187,South,Florida,Winter Garden,34787,413.38,2,206.69,4,,0.0,103.35
1188,South,Florida,Winter Haven,33881,5136.58,2,2568.29,6,,0.0,856.1
1189,South,Florida,Winter Park,32789,7499.56,1,7499.56,4,,0.0,1874.89
1190,South,Florida,Winter Springs,32708,614.86,2,307.43,5,,0.0,122.97
1191,South,Georgia,Albany,31707,411.67,1,411.67,2,,0.0,205.84
1192,South,Georgia,Athens,30605,5440.97,1,5440.97,8,,0.0,680.12
1193,South,Georgia,Atlanta,30305,36791.5,1,36791.5,14,,0.0,2627.96
1194,South,Georgia,Atlanta,30318,41909.99,4,10477.5,18,,5.56,2328.33
1195,South,Georgia,Augusta,30904,481.77,1,481.77,4,,0.0,120.44
1196,South,Georgia,College Park,30337,2620.96,1,2620.96,5,,0.0,524.19
1197,South,Georgia,Columbus,31907,8047.12,1,8047.12,4,,0.0,2011.78
1198,South,Georgia,Dalton,30721,5311.35,2,2655.68,6,,0.0,885.23
1199,South,Georgia,Douglasville,30135,3377.11,2,1688.56,5,,0.0,675.42
1200,South,Georgia,Dunwoody,30338,1265.71,1,1265.71,3,,0.0,421.9
1201,South,Georgia,East Point,30344,1405.66,2,702.83,5,,0.0,281.13
1202,South,Georgia,Evans,30809,919.54,1,919.54,4,,0.0,229.89
1203,South,Georgia,Forest Park,30297,1054.72,1,1054.72,4,,0.0,263.68
1204,South,Georgia,Gainesville,30501,2241.27,3,747.09,5,,0.0,448.25
1205,South,Georgia,Hinesville,31313,8438.22,2,4219.11,7,,0.0,1205.46
1206,South,Georgia,Kennesaw,30144,2716.58,1,2716.58,7,,0.0,388.08
1207,South,Georgia,La Grange,30240,10466.86,1,10466.86,2,,0.0,5233.43
1208,South,Georgia,Macon,31204,1157.21,1,1157.21,4,,0.0,289.3
1209,South,Georgia,Marietta,30062,3434.21,2,1717.11,4,,0.0,858.55
1210,South,Georgia,Martinez,30907,1684.84,1,1684.84,6,,0.0,280.81
1211,South,Georgia,Newnan,30265,7456.52,2,3728.26,5,,0.0,1491.3
1212,South,Georgia,Peachtree City,30269,12314.2,2,6157.1,6,,0.0,2052.37
1213,South,Georgia,Rome,30161,2100.73,1,2100.73,5,,0.0,420.15
1214,South,Georgia,Roswell,30076,1329.03,2,664.52,4,,0.0,332.26
1215,South,Georgia,Sandy Springs,30328,1301.99,1,1301.99,2,,0.0,651.0
1216,South,Georgia,Savannah,31401,8718.21,1,8718.21,4,,0.0,2179.55
1217,South,Georgia,Smyrna,30080,6391.79,1,6391.79,3,,0.0,2130.6
1218,South,Georgia,Statesboro,30458,5925.13,2,2962.57,4,,0.0,1481.28
1219,South,Georgia,Tucker,30084,4503.4,1,4503.4,5,,0.0,900.68
1220,South,Georgia,Warner Robins,31088,3050.21,1,3050.21,3,,0.0,1016.74
1221,South,Georgia,Woodstock,30188,2568.38,1,2568.38,4,,0.0,642.1
1222,South,Kentucky,Bowling Green,42104,1911.77,1,1911.77,2,,0.0,955.89
1223,South,Kentucky,Covington,41011,1172.86,1,1172.86,5,,0.0,234.57
1224,South,Kentucky,Danville,40422,8485.83,2,4242.92,5,,0.0,1697.17
1225,South,Kentucky,Florence,41042,9149.53,2,4574.77,5,,0.0,1829.91
1226,South,Kentucky,Fort Thomas,41075,3189.0,1,3189.0,5,,0.0,637.8
1227,South,Kentucky,Georgetown,40324,821.84,2,410.92,3,,0.0,273.95
1228,South,Kentucky,Henderson,42420,3339.75,2,1669.88,5,,0.0,667.95
1229,South,Kentucky,Hopkinsville,42240,1518.06,1,1518.06,2,,0.0,759.03
1230,South,Kentucky,Louisville,40214,4501.72,1,4501.72,4,,0.0,1125.43
1231,South,Kentucky,Murray,42071,6477.95,2,3238.98,5,,0.0,1295.59
1232,South,Kentucky,Nicholasville,40356,1743.19,2,871.6,4,,0.0,435.8
1233,South,Kentucky,Owensboro,42301,4141.52,3,1380.51,6,,0.0,690.25
1234,South,Kentucky,Paducah,42003,5644.97,2,2822.49,5,,0.0,1128.99
1235,South,Kentucky,Pleasure Ridge Park,40258,8025.12,1,8025.12,5,,0.0,1605.02
1236,South,Kentucky,Richmond,40475,1012.52,1,1012.52,5,,0.0,202.5
1237,South,Louisiana,Alexandria,71301,505.27,2,252.64,3,,0.0,168.42
1238,South,Louisiana,Baton Rouge,70802,12103.66,2,6051.83,7,,0.0,1729.09
1239,South,Louisiana,Bossier City,71111,3506.0,2,1753.0,3,,0.0,1168.67
1240,South,Louisiana,Houma,70364,2399.96,1,2399.96,2,,0.0,1199.98
1241,South,Louisiana,Kenner,70065,12043.16,1,12043.16,3,,0.0,4014.39
1242,South,Louisiana,Lafayette,70506,3149.5,3,1049.83,7,,0.0,449.93
1243,South,Louisiana,Lake Charles,70601,1764.48,1,1764.48,2,,0.0,882.24
1244,South,Louisiana,Marrero,70072,3686.89,1,3686.89,4,,0.0,921.72
1245,South,Louisiana,Metairie,70003,2498.72,1,2498.72,5,,0.0,499.74
1246,South,Louisiana,Monroe,71203,1392.31,2,696.16,5,,0.0,278.46
1247,South,Louisiana,New Iberia,70560,1227.69,1,1227.69,3,,0.0,409.23
1248,South,Louisiana,New Orleans,70117,3376.23,2,1688.12,7,,0.0,482.32
1249,South,Louisiana,Shreveport,71109,994.02,1,994.02,6,,0.0,165.67
1250,South,Louisiana,Slidell,70458,18030.62,2,9015.31,5,,0.0,3606.12
1251,South,Louisiana,Terrytown,70056,989.89,1,989.89,4,,0.0,247.47
1252,South,Mississippi,Biloxi,39530,1080.88,1,1080.88,4,,0.0,270.22
1253,South,Mississippi,Clinton,39056,1893.26,1,1893.26,6,,0.0,315.54
1254,South,Mississippi,Columbus,39701,6385.0,1,6385.0,7,,0.0,912.14
1255,South,Mississippi,Greenville,38701,751.46,1,751.46,6,,0.0,125.24
1256,South,Mississippi,Gulfport,39503,2475.83,1,2475.83,5,,0.0,495.17
1257,South,Mississippi,Hattiesburg,39401,347.97,1,347.97,3,,0.0,115.99
1258,South,Mississippi,Horn Lake,38637,2923.02,1,2923.02,3,,0.0,974.34
1259,South,Mississippi,Jackson,39212,5698.73,2,2849.37,5,,0.0,1139.75
1260,South,Mississippi,Long Beach,39560,7996.05,2,3998.03,4,,0.0,1999.01
1261,South,Mississippi,Meridian,39301,807.83,2,403.92,6,,0.0,134.64
1262,South,Mississippi,Olive Branch,38654,5053.95,1,5053.95,2,,0.0,2526.98
1263,South,Mississippi,Pearl,39208,2216.95,2,1108.48,5,,0.0,443.39
1264,South,Mississippi,Southaven,38671,1122.88,2,561.44,2,,0.0,561.44
1265,South,Mississippi,Tupelo,38801,1264.09,1,1264.09,4,,0.0,316.02
1266,South,Mississippi,Vicksburg,39180,841.44,1,841.44,2,,0.0,420.72
1267,South,North Carolina,Albemarle,28001,6626.47,1,6626.47,2,,0.0,3313.24
1268,South,North Carolina,Apex,27502,22786.85,2,11393.43,5,,0.0,4557.37
1269,South,North Carolina,Asheboro,27203,2169.7,1,2169.7,5,,0.0,433.94
1270,South,North Carolina,Asheville,28806,2045.92,1,2045.92,2,,0.0,1022.96
1271,South,North Carolina,Burlington,27217,827.42,1,827.42,2,,0.0,413.71
1272,South,North Carolina,Cary,27511,1226.14,1,1226.14,4,,0.0,306.54
1273,South,North Carolina,Chapel Hill,27514,2334.88,1,2334.88,2,,0.0,1167.44
1274,South,North Carolina,Charlotte,28204,34888.42,1,34888.42,13,,15.38,2683.72
1275,South,North Carolina,Charlotte,28205,2774.2,1,2774.2,5,,0.0,554.84
1276,South,North Carolina,Charlotte,28206,33195.24,1,33195.24,16,,6.25,2074.7
1277,South,North Carolina,Concord,28027,1018.57,1,1018.57,2,,0.0,509.29
1278,South,North Carolina,Cornelius,28031,433.4,1,433.4,4,,0.0,108.35
1279,South,North Carolina,Durham,27707,2066.86,1,2066.86,4,,0.0,516.72
1280,South,North Carolina,Eden,27288,6467.58,2,3233.79,5,,0.0,1293.52
1281,South,North Carolina,Fayetteville,28314,1459.44,1,1459.44,4,,0.0,364.86
1282,South,North Carolina,Fort Bragg,28307,8004.31,1,8004.31,3,,0.0,2668.1
1283,South,North Carolina,Garner,27529,1479.67,2,739.84,4,,0.0,369.92
1284,South,North Carolina,Gastonia,28052,2150.56,1,2150.56,3,,0.0,716.85
1285,South,North Carolina,Goldsboro,27534,10054.54,1,10054.54,4,,0.0,2513.64
1286,South,North Carolina,Greensboro,27405,3576.9,1,3576.9,5,,0.0,715.38
1287,South,North Carolina,Greenville,27834,231.47,2,115.74,4,,0.0,57.87
1288,South,North Carolina,Hickory,28601,3952.47,2,1976.24,7,,0.0,564.64
1289,South,North Carolina,High Point,27260,1931.68,2,965.84,5,,0.0,386.34
1290,South,North Carolina,Indian Trail,28079,1629.03,2,814.52,8,,0.0,203.63
1291,South,North Carolina,Jacksonville,28540,624.46,1,624.46,4,,0.0,156.12
1292,South,North Carolina,Kannapolis,28081,638.07,1,638.07,3,,0.0,212.69
1293,South,North Carolina,Laurinburg,28352,2184.13,1,2184.13,3,,0.0,728.04
1294,South,North Carolina,Mint Hill,28227,1807.95,1,1807.95,3,,0.0,602.65
1295,South,North Carolina,Monroe,28110,2179.38,2,1089.69,4,,0.0,544.85
1296,South,North Carolina,Mooresville,28115,4154.5,1,4154.5,6,,0.0,692.42
1297,South,North Carolina,New Bern,28560,4265.94,2,2132.97,6,,0.0,710.99
1298,South,North Carolina,Raleigh,27604,2406.74,1,2406.74,4,,0.0,601.69
1299,South,North Carolina,Rocky Mount,27801,6657.65,2,3328.83,4,,0.0,1664.41
1300,South,North Carolina,Salisbury,28144,2488.81,1,2488.81,6,,0.0,414.8
1301,South,North Carolina,Sanford,27237,2867.06,2,1433.53,3,,0.0,955.69
1302,South,North Carolina,Thomasville,27360,4382.71,1,4382.71,4,,0.0,1095.68
1303,South,North Carolina,Wake Forest,27587,628.25,2,314.13,3,,0.0,209.42
1304,South,North Carolina,Wilmington,28403,9686.54,2,4843.27,6,,0.0,1614.42
1305,South,North Carolina,Wilson,27893,4342.15,1,4342.15,5,,0.0,868.43
1306,South,South Carolina,Aiken,29801,466.37,2,233.19,6,,0.0,77.73
1307,South,South Carolina,Anderson,29624,2281.92,1,2281.92,4,,0.0,570.48
1308,South,South Carolina,Charleston,29418,3789.04,2,1894.52,5,,0.0,757.81
1309,South,South Carolina,Columbia,29203,2431.64,1,2431.64,4,,0.0,607.91
1310,South,South Carolina,Florence,29501,2064.58,2,1032.29,3,,0.0,688.19
1311,South,South Carolina,Greenville,29611,5515.21,1,5515.21,5,,0.0,1103.04
1312,South,South Carolina,Greer,29651,2715.78,2,1357.89,5,,0.0,543.16
1313,South,South Carolina,Hilton Head Island,29915,5077.38,4,1269.35,10,,0.0,507.74
1314,South,South Carolina,Mauldin,29662,6222.25,1,6222.25,5,,0.0,1244.45
1315,South,South Carolina,Mount Pleasant,29464,394.05,1,394.05,2,,0.0,197.03
1316,South,South Carolina,Myrtle Beach,29577,2338.02,1,2338.02,6,,0.0,389.67
1317,South,South Carolina,North Charleston,29406,6132.56,1,6132.56,3,,0.0,2044.19
1318,South,South Carolina,Rock Hill,29730,2237.87,2,1118.94,4,,0.0,559.47
1319,South,South Carolina,Spartanburg,29301,661.78,1,661.78,3,,0.0,220.59
1320,South,South Carolina,Summerville,29483,1722.98,1,1722.98,4,,0.0,430.75
1321,South,South Carolina,Taylors,29687,9109.56,3,3036.52,8,,0.0,1138.7
1322,South,Tennessee,Bartlett,38134,464.91,1,464.91,3,,0.0,154.97
1323,South,Tennessee,Brentwood,37027,7011.6,2,3505.8,3,,0.0,2337.2
1324,South,Tennessee,Bristol,37620,1882.5,2,941.25,3,,0.0,627.5
1325,South,Tennessee,Chattanooga,37421,3044.45,1,3044.45,4,,0.0,761.11
1326,South,Tennessee,Clarksville,37042,2253.0,2,1126.5,6,,0.0,375.5
1327,South,Tennessee,Cleveland,37311,1952.93,2,976.47,5,,0.0,390.59
1328,South,Tennessee,Collierville,38017,537.75,1,537.75,3,,0.0,179.25
1329,South,Tennessee,Columbia,38401,3236.2,2,1618.1,7,,0.0,462.31
1330,South,Tennessee,Farragut,37922,11711.25,2,5855.63,4,,0.0,2927.81
1331,South,Tennessee,Franklin,37064,377.28,1,377.28,4,,0.0,94.32
1332,South,Tennessee,Gallatin,37066,6819.32,2,3409.66,4,,0.0,1704.83
1333,South,Tennessee,Germantown,38138,2274.27,1,2274.27,3,,0.0,758.09
1334,South,Tennessee,Greeneville,37743,2012.81,1,2012.81,2,,0.0,1006.41
1335,South,Tennessee,Hendersonville,37075,852.37,2,426.19,3,,0.0,284.12
1336,South,Tennessee,Jackson,38301,932.66,1,932.66,3,,0.0,310.89
1337,South,Tennessee,Johnson City,37604,242.91,1,242.91,2,,0.0,121.46
1338,South,Tennessee,Kingsport,37664,852.68,2,426.34,5,,0.0,170.54
1339,South,Tennessee,Knoxville,37918,4282.29,1,4282.29,6,,0.0,713.72
1340,South,Tennessee,La Vergne,37086,869.26,1,869.26,4,,0.0,217.32
1341,South,Tennessee,Lebanon,37087,6742.34,2,3371.17,5,,0.0,1348.47
1342,South,Tennessee,Maryville,37804,2576.29,2,1288.15,5,,0.0,515.26
1343,South,Tennessee,Memphis,38109,2108.57,2,1054.29,6,,0.0,351.43
